BIB,Name,Finished Time,Chip Pace (min/km),Rank Overall,Category Rank,Category
2927,BRIJESH RAWAT,02:11:12,00:06:14,1903of 5817,1770of 5107,45 to 49 yrs Male
2928,SHOBHIT BATRA,03:10:57,00:09:04,5244of 5817,4640of 5107,35 to 39 yrs Male
2930,RAVINDER SAH,02:05:01,00:05:56,1514of 5817,1415of 5107,40 to 44 yrs Male
2931,ABHISHEK SARASWAT,02:12:05,00:06:16,1974of 5817,1835of 5107,40 to 44 yrs Male
2932,DHARMA RAM,03:21:07,00:09:32,5506of 5817,4863of 5107,35 to 39 yrs Male
2933,ABHAY KOHLI,02:10:46,00:06:12,1873of 5817,1744of 5107,45 to 49 yrs Male
2934,ADITYA CHASTA,02:10:38,00:06:12,1859of 5817,1731of 5107,25 to 29 yrs Male
2935,BIRENDER SINGH YADAV,02:33:56,00:07:18,3493of 5817,3171of 5107,55 to 59 yrs Male
2938,VASIMALLA ISAAC,02:42:20,00:07:42,4012of 5817,3602of 5107,50 to 54 yrs Male
2939,PUNEET SOOD,02:17:02,00:06:30,2332of 5817,2160of 5107,35 to 39 yrs Male
2940,ANOOP SAMDANI,03:01:15,00:08:36,4952of 5817,4406of 5107,25 to 29 yrs Male
2942,MAHASWETA GHOSH,02:02:21,00:05:48,1346of 5817,85of 710,40 to 44 yrs Female
2943,AJAY PANNU,03:15:21,00:09:16,5349of 5817,4733of 5107,35 to 39 yrs Male
2945,AKSHET DHAWAN,02:34:09,00:07:19,3504of 5817,3182of 5107,30 to 34 yrs Male
2946,VIJENDER JAGLAN,02:13:10,00:06:19,2046of 5817,1899of 5107,50 to 54 yrs Male
2947,SUDHIR GARG,02:33:14,00:07:16,3446of 5817,3131of 5107,45 to 49 yrs Male
2950,VINOD JOSHI,01:58:16,00:05:37,1081of 5817,1021of 5107,25 to 29 yrs Male
2951,MILIND HOTE,02:36:36,00:07:26,3661of 5817,3314of 5107,50 to 54 yrs Male
2952,ABHILASH TYAGI,02:14:56,00:06:24,2170of 5817,2010of 5107,35 to 39 yrs Male
2953,ANAND PRAKASH,02:42:02,00:07:41,3993of 5817,3584of 5107,40 to 44 yrs Male
2954,RAMPUKAR PRASAD,02:04:08,00:05:54,1456of 5817,1363of 5107,45 to 49 yrs Male
2955,MANOJ ARORA,02:14:42,00:06:24,2147of 5817,1988of 5107,45 to 49 yrs Male
2956,ABHA BANSAL,03:23:31,00:09:39,5546of 5817,647of 710,35 to 39 yrs Female
2957,PALLAVI AGA,02:04:50,00:05:55,1501of 5817,97of 710,50 to 54 yrs Female
2958,ANISH AGGARWAL,02:11:19,00:06:14,1915of 5817,1780of 5107,30 to 34 yrs Male
2961,MANISH BHANSALI,02:14:21,00:06:23,2124of 5817,1969of 5107,40 to 44 yrs Male
2962,ANIRUDH KUMAR,02:45:47,00:07:52,4203of 5817,3770of 5107,45 to 49 yrs Male
2963,NIRMAL SINGH,02:23:55,00:06:50,2845of 5817,2600of 5107,40 to 44 yrs Male
2964,GURMEET SINGH BRAR,01:46:55,00:05:05,529of 5817,503of 5107,55 to 59 yrs Male
2965,AJEET KUMAR,02:55:22,00:08:19,4708of 5817,4195of 5107,35 to 39 yrs Male
2966,VINEET GUPTA,02:00:27,00:05:43,1237of 5817,1163of 5107,40 to 44 yrs Male
2967,RAJESH GOGU,02:08:47,00:06:07,1745of 5817,1625of 5107,40 to 44 yrs Male
2969,HARISH BHUTANI,02:00:27,00:05:43,1236of 5817,1162of 5107,55 to 59 yrs Male
2970,SHEKHAR SHARMA,01:57:56,00:05:36,1059of 5817,1002of 5107,30 to 34 yrs Male
2971,KHEMRAJ DEWANGAN,02:31:11,00:07:10,3327of 5817,3035of 5107,35 to 39 yrs Male
2972,RAJEEV MEHRA,02:39:36,00:07:34,3846of 5817,3466of 5107,45 to 49 yrs Male
2975,SOURAV MAITI,01:35:37,00:04:32,213of 5817,200of 5107,40 to 44 yrs Male
2978,VIJAY ADVANI,03:00:58,00:08:35,4941of 5817,4397of 5107,60 to 64 yrs Male
2980,PARTHA PRATIM DHEKIAL,02:17:27,00:06:31,2361of 5817,2186of 5107,50 to 54 yrs Male
2981,RAJEEV KUMAR,02:39:45,00:07:35,3860of 5817,3479of 5107,45 to 49 yrs Male
2982,NURUL HODA,01:59:29,00:05:40,1164of 5817,1099of 5107,50 to 54 yrs Male
2983,DAMODAR PRASAD SHARMA,01:51:28,00:05:17,718of 5817,685of 5107,70 yrs & Above Male
2984,ABHISHEK SHARMA,02:46:26,00:07:54,4239of 5817,3800of 5107,35 to 39 yrs Male
2985,RUCHIR SINGHVI,02:15:29,00:06:26,2215of 5817,2049of 5107,40 to 44 yrs Male
2986,TEJINDER SINGH,02:04:51,00:05:56,1503of 5817,1406of 5107,30 to 34 yrs Male
2987,SANJAY CHIKARA,02:05:25,00:05:57,1535of 5817,1435of 5107,50 to 54 yrs Male
2988,MOHIT MENDIRATTA,02:11:17,00:06:14,1912of 5817,1777of 5107,30 to 34 yrs Male
2990,SANDEEP GUPTA,02:31:04,00:07:10,3321of 5817,3030of 5107,35 to 39 yrs Male
2991,SUDHIR MONGIA,02:54:47,00:08:18,4669of 5817,4163of 5107,40 to 44 yrs Male
2992,KAMAL BANSAL,02:23:56,00:06:50,2846of 5817,2601of 5107,40 to 44 yrs Male
2993,PARDEEP KUMAR,01:34:22,00:04:29,184of 5817,173of 5107,35 to 39 yrs Male
2994,AJAY CHOPRA,02:06:48,00:06:01,1631of 5817,1523of 5107,55 to 59 yrs Male
2995,SUBHASH SINGH,02:09:46,00:06:10,1801of 5817,1678of 5107,65 to 69 yrs Male
2996,BARUN JAIN,02:15:20,00:06:25,2198of 5817,2036of 5107,45 to 49 yrs Male
2998,ANIL PARASHAR,03:25:47,00:09:46,5589of 5817,4935of 5107,60 to 64 yrs Male
3005,NISHANT JINDAL,02:36:21,00:07:25,3643of 5817,3298of 5107,40 to 44 yrs Male
3006,SAURAV ADLAKHA,02:58:29,00:08:28,4842of 5817,4309of 5107,35 to 39 yrs Male
3013,SUNIL LOKHANDE,03:31:09,00:10:01,5694of 5817,5015of 5107,50 to 54 yrs Male
3014,ANIL KUMAR,02:22:21,00:06:45,2736of 5817,2507of 5107,45 to 49 yrs Male
3016,VIKAS SARASWAT,02:10:12,00:06:11,1831of 5817,1706of 5107,45 to 49 yrs Male
3018,SANTOSH PATHAK,02:38:49,00:07:32,3806of 5817,3432of 5107,45 to 49 yrs Male
3019,RAVINDER SINGH,01:56:18,00:05:31,967of 5817,918of 5107,45 to 49 yrs Male
3023,HEMANT ARORA,02:23:08,00:06:48,2795of 5817,2558of 5107,45 to 49 yrs Male
3024,JOGINDER .,02:59:02,00:08:30,4864of 5817,4329of 5107,40 to 44 yrs Male
3026,AKHILESH BIDALIA,03:35:32,00:10:13,5729of 5817,5043of 5107,55 to 59 yrs Male
3027,PAWAN KUMAR,02:28:47,00:07:04,3161of 5817,2887of 5107,40 to 44 yrs Male
3028,NARESH RAWAT,01:22:41,00:03:56,53of 5817,53of 5107,30 to 34 yrs Male
3029,KUSH SHARMA,02:06:01,00:05:59,1573of 5817,1471of 5107,30 to 34 yrs Male
3035,RAVINDER TANGRI,02:40:55,00:07:38,3933of 5817,3534of 5107,55 to 59 yrs Male
3036,SIDDHANT MADAN,02:15:30,00:06:26,2219of 5817,2053of 5107,25 to 29 yrs Male
3037,ANKUSH ARORA,02:11:22,00:06:14,1917of 5817,1782of 5107,40 to 44 yrs Male
3038,VIKRAM DEWAN,02:26:12,00:06:56,2987of 5817,2730of 5107,45 to 49 yrs Male
3039,PUNEET CHOPRA,03:03:00,00:08:41,5012of 5817,4458of 5107,35 to 39 yrs Male
3041,SANJEEV BEWTRA,02:25:09,00:06:53,2923of 5817,2671of 5107,60 to 64 yrs Male
3042,AMIT SHAKYA,02:40:31,00:07:37,3907of 5817,3513of 5107,40 to 44 yrs Male
3046,VINOD DOBHAL,02:07:11,00:06:02,1656of 5817,1545of 5107,40 to 44 yrs Male
3047,MAYANK SINGH,01:52:34,00:05:21,779of 5817,743of 5107,40 to 44 yrs Male
3048,ADITYA MISHRA,02:43:26,00:07:45,4076of 5817,3660of 5107,50 to 54 yrs Male
3049,AMARNATH JANARDHAN,01:52:12,00:05:20,756of 5817,720of 5107,45 to 49 yrs Male
3051,ROHIT TRIPATHI,01:36:23,00:04:35,228of 5817,215of 5107,30 to 34 yrs Male
3052,SANJAY CHAUDHARY,01:49:48,00:05:13,638of 5817,607of 5107,45 to 49 yrs Male
3054,NITESHWAR KUMAR,01:52:03,00:05:19,751of 5817,715of 5107,35 to 39 yrs Male
3057,ARUN KUMAR,02:14:54,00:06:24,2168of 5817,2008of 5107,45 to 49 yrs Male
3059,RISHI KAPOOR,02:26:14,00:06:56,2990of 5817,2733of 5107,30 to 34 yrs Male
3062,SUMIT GUPTA,02:17:02,00:06:30,2334of 5817,2162of 5107,35 to 39 yrs Male
3065,PULKIT JINDAL,01:58:53,00:05:39,1120of 5817,1059of 5107,30 to 34 yrs Male
3067,CHANDER PAL BHADANA,01:51:13,00:05:17,704of 5817,671of 5107,40 to 44 yrs Male
