BIB,Name,Finished Time,Chip Pace (min/km),Rank Overall,Category Rank,Category 
15898,RAKESH DATTAWADKAR,02:13:50,00:06:21,2763of 10979,2511of 8909,40 to 44 yrs Male
15899,SHEETAL JAIN,02:31:57,00:07:13,5525of 10979,654of 2070,45 to 49 yrs Female
15900,NIMISHA WARRIER,02:34:46,00:07:21,5944of 10979,725of 2070,50 to 54 yrs Female
15901,SHEEJA SANGEETH,02:29:28,00:07:06,5129of 10979,581of 2070,40 to 44 yrs Female
15902,GAUARV GOEL,02:24:22,00:06:51,4302of 10979,3845of 8909,45 to 49 yrs Male
15903,SAGAR SHAH,02:12:10,00:06:16,2566of 10979,2333of 8909,35 to 39 yrs Male
15904,SHARAD KAICKER,02:41:40,00:07:40,6907of 10979,5983of 8909,50 to 54 yrs Male
15905,SANJAYKUMAR PATIL,02:13:56,00:06:21,2779of 10979,2526of 8909,50 to 54 yrs Male
15907,KAVITA DAS,03:20:45,00:09:31,10503of 10979,1901of 2070,45 to 49 yrs Female
15909,AMUL VORA,02:08:20,00:06:05,2102of 10979,1930of 8909,60 to 64 yrs Male
15910,DEEPALI KARLEKAR,02:54:49,00:08:18,8743of 10979,1363of 2070,35 to 39 yrs Female
15911,MAYUR KANERE,02:26:07,00:06:56,4571of 10979,4081of 8909,35 to 39 yrs Male
15912,RAJAMANI VENKATARAMAN,02:37:22,00:07:28,6302of 10979,5508of 8909,55 to 59 yrs Male
15913,ROHIT BHADAURIA,02:44:59,00:07:50,7424of 10979,6398of 8909,30 to 34 yrs Male
15914,VAIBHAV KUDALE,03:23:10,00:09:38,10573of 10979,8647of 8909,50 to 54 yrs Male
15915,SIDDHESH GURAV,02:47:38,00:07:57,7801of 10979,6673of 8909,30 to 34 yrs Male
15916,SEEMA JAIN,03:07:01,00:08:52,9845of 10979,1695of 2070,45 to 49 yrs Female
15917,SRINIVAS REDDY KANDUKURI,02:20:54,00:06:41,3794of 10979,3408of 8909,40 to 44 yrs Male
15918,DINESH KADAM,02:41:57,00:07:41,6947of 10979,6017of 8909,50 to 54 yrs Male
15919,NIKUNJ SANGHAVI,01:52:33,00:05:21,670of 10979,625of 8909,40 to 44 yrs Male
15920,KUNAL MEHTA,02:19:19,00:06:37,3563of 10979,3207of 8909,45 to 49 yrs Male
15921,ASHISH DIXIT,02:55:44,00:08:20,8849of 10979,7451of 8909,45 to 49 yrs Male
15922,SUNIL HOLAM,02:48:57,00:08:01,7958of 10979,6791of 8909,45 to 49 yrs Male
15923,SAPNA NAIR,03:20:31,00:09:31,10493of 10979,1896of 2070,45 to 49 yrs Female
15924,SOM NATH RUIA,02:47:30,00:07:57,7785of 10979,6661of 8909,45 to 49 yrs Male
15925,UMESH PANCHARIYA,02:38:11,00:07:30,6416of 10979,5603of 8909,55 to 59 yrs Male
15926,KAUSTUBH MAGDUM,02:41:51,00:07:41,6933of 10979,6005of 8909,30 to 34 yrs Male
15927,SHIVANI MAHAJAN,02:13:31,00:06:20,2722of 10979,250of 2070,35 to 39 yrs Female
15929,ANAND SONIMINDE,01:33:31,00:04:26,117of 10979,107of 8909,40 to 44 yrs Male
15931,NAVNEETH PRASANNA KUMAR,02:16:49,00:06:30,3203of 10979,2892of 8909,35 to 39 yrs Male
15932,HEMAL AGRAWAL,02:54:34,00:08:17,8709of 10979,7357of 8909,40 to 44 yrs Male
15933,VIDYA ASHAR,02:35:05,00:07:22,5980of 10979,734of 2070,45 to 49 yrs Female
15934,ADITI VAIDYA,02:56:42,00:08:23,8960of 10979,1424of 2070,40 to 44 yrs Female
15936,NINAD SHETE,02:34:40,00:07:20,5927of 10979,5204of 8909,40 to 44 yrs Male
15937,NIRANJAN JAIN,02:23:43,00:06:49,4199of 10979,3756of 8909,45 to 49 yrs Male
15938,RAJESH MOONDRA,02:54:46,00:08:18,8738of 10979,7377of 8909,55 to 59 yrs Male
15939,RAJA ARORA,02:17:47,00:06:32,3347of 10979,3015of 8909,50 to 54 yrs Male
15941,VINEET DHATTARWAL,01:54:45,00:05:27,813of 10979,752of 8909,30 to 34 yrs Male
15942,VINIT RAUT,02:41:53,00:07:41,6938of 10979,6009of 8909,35 to 39 yrs Male
15943,RAVINDRA PHULSUNDAR,02:20:20,00:06:40,3715of 10979,3344of 8909,40 to 44 yrs Male
15944,TARUN CHAUDHARY,02:37:37,00:07:29,6333of 10979,5535of 8909,40 to 44 yrs Male
15945,PARAG JAIN,02:42:46,00:07:43,7081of 10979,6131of 8909,40 to 44 yrs Male
15946,HEMANT DUKHANDE,02:25:16,00:06:54,4433of 10979,3960of 8909,50 to 54 yrs Male
15948,YASH KAUL,02:14:50,00:06:24,2919of 10979,2650of 8909,45 to 49 yrs Male
15950,NIYATI ABHISHEK KHANDELWAL,02:59:08,00:08:30,9247of 10979,1509of 2070,40 to 44 yrs Female
15951,SHASHI NAIR,02:16:48,00:06:30,3200of 10979,2890of 8909,55 to 59 yrs Male
15952,SONAL THAKARE,02:27:24,00:07:00,4765of 10979,528of 2070,45 to 49 yrs Female
15953,DIPAK GHADIALI,03:16:09,00:09:18,10321of 10979,8492of 8909,60 to 64 yrs Male
15954,VINAY MENON,02:20:55,00:06:41,3797of 10979,3411of 8909,45 to 49 yrs Male
15955,SACHIN KAPSE,02:09:58,00:06:10,2299of 10979,2102of 8909,45 to 49 yrs Male
15956,KISHORE BANG,02:03:04,00:05:50,1557of 10979,1430of 8909,50 to 54 yrs Male
15957,RIDDHI SINGH,02:56:23,00:08:22,8930of 10979,1415of 2070,40 to 44 yrs Female
15959,SANDEEP BHANDARKAR,01:47:23,00:05:06,421of 10979,396of 8909,55 to 59 yrs Male
15961,SANJAY SACHDEV,02:00:24,00:05:43,1293of 10979,1193of 8909,50 to 54 yrs Male
15962,MAHENDRA KUMAR MANSINGHKA,03:05:30,00:08:48,9753of 10979,8083of 8909,70 yrs & Above Male
15963,KIRAN SIDDAVARAM,02:23:53,00:06:50,4225of 10979,3778of 8909,45 to 49 yrs Male
15965,VIVEK VYAS,02:45:23,00:07:51,7490of 10979,6445of 8909,45 to 49 yrs Male
15967,KAVITA YADAV,02:31:54,00:07:12,5517of 10979,651of 2070,45 to 49 yrs Female
15968,YOGESH TATAR,02:53:33,00:08:14,8571of 10979,7254of 8909,45 to 49 yrs Male
15969,RAVINDRA KUTE,02:53:03,00:08:13,8514of 10979,7209of 8909,45 to 49 yrs Male
15970,PRAKASH SHAH,02:52:30,00:08:11,8430of 10979,7139of 8909,50 to 54 yrs Male
15971,ASHWIN PATNI,02:06:13,00:05:59,1867of 10979,1718of 8909,40 to 44 yrs Male
15972,YOGESH PANCHWAGH,01:59:44,00:05:41,1218of 10979,1128of 8909,45 to 49 yrs Male
15973,JIGNESH ASHAR,02:19:31,00:06:37,3596of 10979,3237of 8909,50 to 54 yrs Male
15974,NIRANJAN DATE,03:08:29,00:08:57,9923of 10979,8207of 8909,40 to 44 yrs Male
15975,ASHWINKUMAR RAO,02:59:37,00:08:31,9305of 10979,7776of 8909,50 to 54 yrs Male
15976,KRISHNA KUMAR,02:10:30,00:06:12,2372of 10979,2167of 8909,50 to 54 yrs Male
15977,ARTHI BASAK,02:16:13,00:06:28,3126of 10979,299of 2070,45 to 49 yrs Female
15978,DHIRAJ KHANVILKAR,02:45:12,00:07:50,7460of 10979,6427of 8909,35 to 39 yrs Male
15980,JINESH UDANI,03:06:07,00:08:50,9795of 10979,8116of 8909,45 to 49 yrs Male
15981,AASHISH NAVLE,02:56:05,00:08:21,8894of 10979,7485of 8909,40 to 44 yrs Male
15982,VIRAJ RAVAL,02:13:45,00:06:21,2749of 10979,2497of 8909,65 to 69 yrs Male
15983,HEMANG KHETANI,02:22:29,00:06:46,4032of 10979,3613of 8909,40 to 44 yrs Male
15985,VENKATESWAR BULUSU,02:42:54,00:07:44,7113of 10979,6155of 8909,65 to 69 yrs Male
15986,GURMEET BAWA,02:24:07,00:06:50,4269of 10979,3817of 8909,55 to 59 yrs Male
15987,MANOJ NANDA,02:16:34,00:06:29,3169of 10979,2864of 8909,50 to 54 yrs Male
15989,SREELATHA BELLAMKONDA,02:35:16,00:07:22,6006of 10979,738of 2070,50 to 54 yrs Female
15990,DEEPALI DAVALBHAKTA,02:35:43,00:07:23,6069of 10979,753of 2070,50 to 54 yrs Female
15991,ROHAN RANANAWARE,01:51:07,00:05:16,590of 10979,553of 8909,25 to 29 yrs Male
15992,ANIRUDH SHAH,01:52:23,00:05:20,657of 10979,612of 8909,35 to 39 yrs Male
15993,SANTOSH DEOKATE,02:18:23,00:06:34,3439of 10979,3102of 8909,40 to 44 yrs Male
15995,RAMESH GAIKWAD,02:10:50,00:06:13,2409of 10979,2200of 8909,35 to 39 yrs Male
15996,SIDDHARTH MEHTA,01:54:48,00:05:27,818of 10979,756of 8909,45 to 49 yrs Male
15997,AVNI GAJJAR,03:13:05,00:09:10,10162of 10979,1788of 2070,45 to 49 yrs Female
15998,MAYANK TIWARI,02:09:17,00:06:08,2218of 10979,2034of 8909,35 to 39 yrs Male
16002,DEEPAK SATPATHY,02:49:51,00:08:04,8100of 10979,6892of 8909,35 to 39 yrs Male
16003,DEEPAK SAWDEKAR,02:13:23,00:06:20,2702of 10979,2455of 8909,45 to 49 yrs Male
16004,VAISHALI SIDDAVARAM,02:41:26,00:07:40,6876of 10979,915of 2070,40 to 44 yrs Female
16005,SANDEEP SINGH,03:45:44,00:10:42,10912of 10979,8873of 8909,40 to 44 yrs Male
16006,ROHINTON LALA,02:55:19,00:08:19,8802of 10979,7422of 8909,50 to 54 yrs Male
16007,JATEEN JAGTAP,02:29:39,00:07:06,5153of 10979,4565of 8909,45 to 49 yrs Male
16009,HUZEFA ANDAMANWALA,02:49:37,00:08:03,8066of 10979,6870of 8909,45 to 49 yrs Male
16010,RBS MONI,01:28:32,00:04:12,71of 10979,65of 8909,45 to 49 yrs Male
16011,JASKINDER SHINGWEKAR,02:35:27,00:07:23,6037of 10979,749of 2070,55 to 59 yrs Female
16012,BHAGWAN BATHE,02:42:26,00:07:42,7032of 10979,6089of 8909,40 to 44 yrs Male
16013,RAVINDRA JOSHIPURA,03:25:50,00:09:46,10647of 10979,8701of 8909,70 yrs & Above Male
16014,ASHYAMGOKUL MATHAVAN,01:54:33,00:05:26,798of 10979,738of 8909,25 to 29 yrs Male
16015,RAHUL PRASAD,02:22:03,00:06:44,3967of 10979,3557of 8909,40 to 44 yrs Male
16016,BASANT SHROFF,01:59:21,00:05:40,1170of 10979,1082of 8909,45 to 49 yrs Male
16017,OMKAR GAWADE,01:48:01,00:05:08,441of 10979,416of 8909,25 to 29 yrs Male
16019,KOMAL VARMA,02:42:49,00:07:44,7093of 10979,951of 2070,40 to 44 yrs Female
16020,COLONEL UMAKANT,02:02:20,00:05:48,1479of 10979,1360of 8909,50 to 54 yrs Male
16026,SAURABH MISHRA,01:46:39,00:05:04,396of 10979,373of 8909,35 to 39 yrs Male
16028,ROHIT NEHRA,03:05:28,00:08:48,9751of 10979,8082of 8909,30 to 34 yrs Male
16029,VIJAY SHINDE,02:22:59,00:06:47,4091of 10979,3664of 8909,35 to 39 yrs Male
16030,KIRUBAHARAN GNANARAJ,02:19:55,00:06:38,3658of 10979,3292of 8909,55 to 59 yrs Male
16032,ANAND DASHPUTRE,02:14:04,00:06:22,2802of 10979,2546of 8909,45 to 49 yrs Male
16033,KAPIL MUNOT,02:49:31,00:08:03,8049of 10979,6856of 8909,40 to 44 yrs Male
16034,NAVEEN GUPTA,01:56:16,00:05:31,922of 10979,847of 8909,60 to 64 yrs Male
16035,SWANAND WARANG,02:35:12,00:07:22,5998of 10979,5261of 8909,40 to 44 yrs Male
16037,VIMAL SABOO,02:54:16,00:08:16,8668of 10979,7326of 8909,45 to 49 yrs Male
16038,RAJAT MAHESHWARI,02:01:04,00:05:45,1352of 10979,1243of 8909,50 to 54 yrs Male
16040,OMKAR PATHAK,02:49:25,00:08:02,8034of 10979,6845of 8909,25 to 29 yrs Male
16041,SATISH BALAKRISHNAN,02:28:33,00:07:03,4973of 10979,4415of 8909,55 to 59 yrs Male
16042,BHUSHAN KHAMKAR,02:43:51,00:07:46,7265of 10979,6276of 8909,50 to 54 yrs Male
16043,JAIDEEP SHETTY,02:08:52,00:06:07,2160of 10979,1984of 8909,50 to 54 yrs Male
16045,LAVIN KOTIAN,02:32:32,00:07:14,5621of 10979,4954of 8909,40 to 44 yrs Male
16046,PRITESH THAKKAR,01:58:15,00:05:37,1084of 10979,1000of 8909,45 to 49 yrs Male
16047,SANJAY AGRAWAL,02:20:47,00:06:41,3779of 10979,3396of 8909,45 to 49 yrs Male
16048,RUSHABH SHAH,02:05:44,00:05:58,1821of 10979,1674of 8909,35 to 39 yrs Male
16049,DHAGASH DESAI,02:21:29,00:06:43,3892of 10979,3495of 8909,30 to 34 yrs Male
16050,RACHNA BHATNAGAR,02:50:07,00:08:04,8139of 10979,1221of 2070,55 to 59 yrs Female
16051,SUBHASH MOTWANI,02:08:47,00:06:07,2157of 10979,1981of 8909,50 to 54 yrs Male
16052,RAJ PANDYAN,02:39:19,00:07:34,6580of 10979,5732of 8909,45 to 49 yrs Male
16053,ALPESH MEHTA,02:37:39,00:07:29,6338of 10979,5538of 8909,35 to 39 yrs Male
16054,SHASHI KAPUR,02:59:28,00:08:31,9292of 10979,7768of 8909,60 to 64 yrs Male
16055,SACHIN SHANBHAG,03:09:10,00:08:58,9965of 10979,8240of 8909,45 to 49 yrs Male
16057,RAVIKUMAR AKULWAR,02:32:17,00:07:14,5576of 10979,4912of 8909,40 to 44 yrs Male
16058,UMESH VISPUTE,01:49:00,00:05:10,478of 10979,449of 8909,40 to 44 yrs Male
16060,VIRAL MEHTA,02:43:32,00:07:46,7213of 10979,6237of 8909,50 to 54 yrs Male
16062,UJWAL HINGANE,02:27:25,00:07:00,4767of 10979,4239of 8909,45 to 49 yrs Male
16063,OMPRAKASH GODARA,02:17:19,00:06:31,3282of 10979,2955of 8909,30 to 34 yrs Male
16064,SAKET JAGATI,01:55:03,00:05:28,836of 10979,770of 8909,40 to 44 yrs Male
16067,POOJA KRISHNAMOORTHY,02:19:14,00:06:36,3551of 10979,356of 2070,35 to 39 yrs Female
16070,SUBHASH CHANDRA,02:47:41,00:07:57,7805of 10979,6676of 8909,50 to 54 yrs Male
16071,RAMITH SHETTY B,02:24:14,00:06:51,4285of 10979,3829of 8909,45 to 49 yrs Male
16072,DIYA NAYAR,02:21:54,00:06:44,3945of 10979,409of 2070,35 to 39 yrs Female
16073,MAYUR MUNOT,02:08:35,00:06:06,2134of 10979,1960of 8909,35 to 39 yrs Male
16074,SHASHANK YAGNICK,02:12:04,00:06:16,2548of 10979,2318of 8909,35 to 39 yrs Male
16075,SUNIL DHAKAD,02:33:08,00:07:16,5715of 10979,5027of 8909,45 to 49 yrs Male
16076,LAJJU VORA,02:28:31,00:07:03,4964of 10979,557of 2070,45 to 49 yrs Female
16078,ARUN YADAV,02:17:17,00:06:31,3273of 10979,2946of 8909,55 to 59 yrs Male
16081,RAJNISH VEDI,02:15:19,00:06:25,2990of 10979,2713of 8909,40 to 44 yrs Male
16082,JAY THAKKER,02:53:46,00:08:15,8606of 10979,7275of 8909,55 to 59 yrs Male
16083,MALLIKARJUNA RAO BELLAMKONDA,02:19:46,00:06:38,3632of 10979,3269of 8909,55 to 59 yrs Male
16084,HEMANT MEHTA,02:14:11,00:06:22,2823of 10979,2565of 8909,35 to 39 yrs Male
16085,KANAIYALA KHETANI,02:59:26,00:08:31,9288of 10979,7764of 8909,70 yrs & Above Male
16086,NISCHAL HEGDE,02:22:08,00:06:45,3981of 10979,3569of 8909,25 to 29 yrs Male
16087,ANDREW JACQUET,01:48:19,00:05:09,456of 10979,428of 8909,25 to 29 yrs Male
16089,HITENDRA JADHAV,01:57:10,00:05:34,1001of 10979,921of 8909,25 to 29 yrs Male
16090,NARPAT SINGH,01:51:42,00:05:18,614of 10979,575of 8909,35 to 39 yrs Male
16091,MAHESH PHADKE,02:11:25,00:06:14,2462of 10979,2247of 8909,40 to 44 yrs Male
16092,AHILYA LAD,02:36:01,00:07:24,6116of 10979,766of 2070,45 to 49 yrs Female
16093,RAJNARAYAN BALAKRISHNAN,02:10:19,00:06:11,2345of 10979,2141of 8909,45 to 49 yrs Male
16095,RUPAL SHAH,03:03:41,00:08:43,9633of 10979,1634of 2070,50 to 54 yrs Female
16097,ANISH NIMBALKAR,01:46:39,00:05:04,397of 10979,374of 8909,25 to 29 yrs Male
16098,SHREEJITH RADHAKRISHNAN,02:16:14,00:06:28,3134of 10979,2835of 8909,35 to 39 yrs Male
16099,ANITA HUDLIKAR,03:03:39,00:08:43,9629of 10979,1632of 2070,55 to 59 yrs Female
16100,PAWAN SINGH RAJPUT,02:18:20,00:06:34,3431of 10979,3094of 8909,35 to 39 yrs Male
16101,DEVAPRIYA KANORIA,02:21:47,00:06:44,3924of 10979,3521of 8909,60 to 64 yrs Male
16102,SANJEEV BASU,02:06:53,00:06:01,1941of 10979,1788of 8909,55 to 59 yrs Male
16103,BHARAT SHARMA,01:48:05,00:05:08,447of 10979,419of 8909,40 to 44 yrs Male
16104,ASHISH MANGAONKAR,02:15:03,00:06:25,2946of 10979,2675of 8909,50 to 54 yrs Male
16106,REGHA PARAMESWARAN,03:04:18,00:08:45,9681of 10979,1644of 2070,18 to 24 yrs Female
16107,BHUSHAN SHAH,02:18:59,00:06:36,3526of 10979,3175of 8909,40 to 44 yrs Male
16109,KISHOR BAGDE,02:48:05,00:07:59,7848of 10979,6708of 8909,45 to 49 yrs Male
16110,HRISHIKESH LOTLIKAR,02:06:32,00:06:00,1894of 10979,1744of 8909,18 to 24 yrs Male
16112,SAVITA SACHDEVA,02:17:36,00:06:32,3319of 10979,330of 2070,40 to 44 yrs Female
16113,ABHISHEK GOLANDE,02:20:29,00:06:40,3730of 10979,3359of 8909,30 to 34 yrs Male
16114,SANDHYA KABRA,02:50:37,00:08:06,8207of 10979,1239of 2070,45 to 49 yrs Female
16116,SHEENA GANDHI,02:08:11,00:06:05,2084of 10979,170of 2070,40 to 44 yrs Female
16118,DEVIPRASAD SINGH,02:41:34,00:07:40,6892of 10979,5973of 8909,50 to 54 yrs Male
16121,VINOD PADWAL,01:55:17,00:05:28,852of 10979,785of 8909,30 to 34 yrs Male
16122,SYED FARAZ ALI,02:10:25,00:06:11,2356of 10979,2151of 8909,40 to 44 yrs Male
16123,HIMANI KAPADIA,02:06:21,00:06:00,1878of 10979,150of 2070,50 to 54 yrs Female
16124,YOGESH PANDEY,02:24:58,00:06:53,4380of 10979,3911of 8909,45 to 49 yrs Male
16125,NILOFAR KHAN,03:15:18,00:09:16,10273of 10979,1819of 2070,35 to 39 yrs Female
16126,SIDDHARTH SIVARAMAKRISHNAN,02:04:43,00:05:55,1725of 10979,1584of 8909,35 to 39 yrs Male
16127,YOGESH SANKHE,01:45:23,00:05:00,354of 10979,332of 8909,45 to 49 yrs Male
16131,AJIT PANICKER,02:43:54,00:07:47,7273of 10979,6283of 8909,50 to 54 yrs Male
16133,ANSHUMAN TIWARI,03:14:39,00:09:14,10229of 10979,8425of 8909,45 to 49 yrs Male
16134,PARAG TAPRE,01:54:11,00:05:25,770of 10979,711of 8909,45 to 49 yrs Male
16135,YOGESH GHANSHANI,02:08:43,00:06:07,2149of 10979,1974of 8909,35 to 39 yrs Male
16136,ARCHANA CHAPHEKAR,02:07:16,00:06:02,1985of 10979,160of 2070,35 to 39 yrs Female
16137,AMBIKA NANDA,01:54:26,00:05:26,785of 10979,60of 2070,45 to 49 yrs Female
16139,ADITYA JAIN,01:49:18,00:05:11,492of 10979,463of 8909,40 to 44 yrs Male
16141,GOPALKRISHNA HEGDE,02:42:08,00:07:42,6975of 10979,6038of 8909,45 to 49 yrs Male
16142,SYED ZAHID RAZA,02:31:57,00:07:13,5523of 10979,4871of 8909,35 to 39 yrs Male
16143,SACHIN GHOLVE,02:19:56,00:06:38,3660of 10979,3294of 8909,45 to 49 yrs Male
16144,RAMESH TIWARI,02:02:57,00:05:50,1541of 10979,1414of 8909,40 to 44 yrs Male
16146,HARSHAL HEGDE,02:32:35,00:07:14,5638of 10979,4966of 8909,18 to 24 yrs Male
16147,DINESHKUMAR PATEL,02:39:41,00:07:35,6637of 10979,5774of 8909,35 to 39 yrs Male
16148,KETAN PATEL,02:27:15,00:06:59,4737of 10979,4219of 8909,45 to 49 yrs Male
16149,SURYAKANT MHASE,02:21:23,00:06:43,3876of 10979,3480of 8909,50 to 54 yrs Male
16150,ANIL PATIL,02:16:54,00:06:30,3213of 10979,2898of 8909,50 to 54 yrs Male
16151,AMARSINH PAWAR,02:57:23,00:08:25,9035of 10979,7585of 8909,50 to 54 yrs Male
16152,MANOJ BAHETY,01:58:00,00:05:36,1064of 10979,981of 8909,45 to 49 yrs Male
16153,RVS REDDY,02:36:10,00:07:25,6143of 10979,5375of 8909,60 to 64 yrs Male
16154,RAJESH BHANUSHALI,01:38:01,00:04:39,174of 10979,163of 8909,45 to 49 yrs Male
16155,RAVI MAKWANA,02:08:42,00:06:07,2146of 10979,1971of 8909,35 to 39 yrs Male
16156,SUDIP GUPTA GUPTA,02:46:46,00:07:55,7688of 10979,6587of 8909,55 to 59 yrs Male
16157,HIMANSHU ROONGTA,02:19:02,00:06:36,3531of 10979,3180of 8909,50 to 54 yrs Male
16158,SUSHANT KHAMKAR,02:16:02,00:06:27,3102of 10979,2807of 8909,25 to 29 yrs Male
16159,SATYA KACHERIA,01:49:36,00:05:12,511of 10979,479of 8909,45 to 49 yrs Male
16160,ABHAY PARULEKAR,02:24:55,00:06:53,4372of 10979,3903of 8909,35 to 39 yrs Male
16162,SAURABH TUPKARI,02:27:32,00:07:00,4791of 10979,4259of 8909,35 to 39 yrs Male
16164,RICHA MACSUEDON,02:23:19,00:06:48,4137of 10979,436of 2070,50 to 54 yrs Female
16165,SHAJEED SAYED,03:04:17,00:08:45,9679of 10979,8036of 8909,35 to 39 yrs Male
16166,JOEL SUBBARAO,03:23:33,00:09:39,10581of 10979,8653of 8909,25 to 29 yrs Male
16167,SATYANARAYANA YANNAMANI,02:09:12,00:06:08,2214of 10979,2031of 8909,55 to 59 yrs Male
16169,SUBHASIS MAJUMDER,01:54:01,00:05:25,755of 10979,700of 8909,50 to 54 yrs Male
16170,UDAY POWLE,02:39:42,00:07:35,6638of 10979,5775of 8909,60 to 64 yrs Male
16171,SANCHIT UPPAL,03:07:15,00:08:53,9856of 10979,8158of 8909,30 to 34 yrs Male
16172,RAJESH GADKARI,02:48:47,00:08:00,7935of 10979,6777of 8909,60 to 64 yrs Male
16173,NIKHIL TOPRANI,01:36:48,00:04:36,159of 10979,149of 8909,45 to 49 yrs Male
16174,ALLAN THOMAS,03:08:05,00:08:55,9907of 10979,8194of 8909,35 to 39 yrs Male
16175,NIKHIL MEHTA,02:40:13,00:07:36,6710of 10979,5832of 8909,60 to 64 yrs Male
16176,ABHIJIT KHATU,02:17:28,00:06:31,3299of 10979,2971of 8909,45 to 49 yrs Male
16178,SACHIN MAHADIK,01:45:19,00:05:00,351of 10979,329of 8909,45 to 49 yrs Male
16179,RASHESH SHAH,02:16:14,00:06:28,3135of 10979,2836of 8909,55 to 59 yrs Male
16180,CHIRAG BAGADIA,02:00:43,00:05:44,1325of 10979,1221of 8909,40 to 44 yrs Male
16181,DILIP DUSIJA,02:50:45,00:08:06,8220of 10979,6978of 8909,50 to 54 yrs Male
16182,AMOL DESHPANDE,02:34:32,00:07:20,5907of 10979,5187of 8909,45 to 49 yrs Male
16183,SATYAWAN YEWALE,02:09:44,00:06:09,2268of 10979,2077of 8909,40 to 44 yrs Male
16184,SHANTI CHANCHPARA,02:07:14,00:06:02,1983of 10979,1824of 8909,45 to 49 yrs Male
16185,THOMAS PC,01:29:34,00:04:15,78of 10979,71of 8909,60 to 64 yrs Male
16186,RAKHI SHELKI,02:49:30,00:08:03,8046of 10979,1191of 2070,40 to 44 yrs Female
16187,VISHAL SHAH,02:20:09,00:06:39,3692of 10979,3322of 8909,35 to 39 yrs Male
16188,DHAVAL MERCHANT,03:05:22,00:08:48,9743of 10979,8076of 8909,30 to 34 yrs Male
16189,SIDDHESH CHOGALE,02:57:05,00:08:24,8991of 10979,7557of 8909,30 to 34 yrs Male
16190,ANKIT SARRAF,02:30:01,00:07:07,5211of 10979,4614of 8909,40 to 44 yrs Male
16192,HRUSHIKESH SABNIS,01:45:02,00:04:59,340of 10979,318of 8909,45 to 49 yrs Male
16194,SHIBA SHANKAR THAKUR,02:05:16,00:05:57,1774of 10979,1630of 8909,35 to 39 yrs Male
16195,PAWAN NYATI,02:19:22,00:06:37,3575of 10979,3216of 8909,40 to 44 yrs Male
16198,SHILPA THAKKER,02:53:46,00:08:15,8604of 10979,1330of 2070,55 to 59 yrs Female
16199,AVINASH NIKASH,02:38:55,00:07:32,6524of 10979,5694of 8909,35 to 39 yrs Male
16200,NIKHIL NAIR,01:53:23,00:05:23,717of 10979,663of 8909,25 to 29 yrs Male
16201,KISHORI KUDECHA,02:44:04,00:07:47,7301of 10979,1000of 2070,65 to 69 yrs Female
16202,PRADEEP CHHONKAR,01:57:53,00:05:36,1055of 10979,972of 8909,50 to 54 yrs Male
16204,SAPAN CHOKSI,01:56:32,00:05:32,940of 10979,864of 8909,45 to 49 yrs Male
16205,RANJIT MATHURE,02:26:43,00:06:58,4652of 10979,4149of 8909,50 to 54 yrs Male
16206,ROHIT TALWAR,01:55:53,00:05:30,898of 10979,825of 8909,40 to 44 yrs Male
16207,SHAHEENA TAMBE,02:29:21,00:07:05,5100of 10979,577of 2070,45 to 49 yrs Female
16208,TUSHAR SACHADE,02:03:54,00:05:53,1638of 10979,1503of 8909,50 to 54 yrs Male
16210,CHETAN KADAM,02:31:09,00:07:10,5388of 10979,4759of 8909,35 to 39 yrs Male
16211,DIPTI SHIRKE,02:39:34,00:07:34,6616of 10979,857of 2070,30 to 34 yrs Female
16212,BINDU JACOB,02:19:52,00:06:38,3648of 10979,365of 2070,45 to 49 yrs Female
16213,AMOL KOTWAL,01:59:14,00:05:40,1160of 10979,1073of 8909,45 to 49 yrs Male
16214,SANJAY B PATIL,02:09:37,00:06:09,2256of 10979,2065of 8909,45 to 49 yrs Male
16215,SUMAN JOSHI,02:31:42,00:07:12,5472of 10979,642of 2070,45 to 49 yrs Female
16216,BIJON BHADRA,02:53:50,00:08:15,8613of 10979,7282of 8909,45 to 49 yrs Male
16218,KAMLESH KUMAR GOYAL,02:27:30,00:07:00,4784of 10979,4254of 8909,45 to 49 yrs Male
16219,NIHAR POPAT,02:23:00,00:06:47,4096of 10979,3668of 8909,45 to 49 yrs Male
16220,RAJESH GUNDECHA,02:24:11,00:06:51,4281of 10979,3826of 8909,35 to 39 yrs Male
16221,BHARAT THAKKAR,02:09:02,00:06:07,2186of 10979,2005of 8909,50 to 54 yrs Male
16223,LOKESH AGRAWAL,02:13:52,00:06:21,2770of 10979,2518of 8909,50 to 54 yrs Male
16224,BINDU SHAH,02:45:06,00:07:50,7449of 10979,1031of 2070,50 to 54 yrs Female
16225,RAHUL THORAT,02:18:47,00:06:35,3494of 10979,3148of 8909,40 to 44 yrs Male
16226,RAGHAVENDER MEDISETTY,02:14:05,00:06:22,2810of 10979,2553of 8909,40 to 44 yrs Male
16227,ARUN NAGARAJAN,02:10:59,00:06:13,2420of 10979,2210of 8909,50 to 54 yrs Male
16228,RITU JALAN,02:01:59,00:05:47,1442of 10979,117of 2070,45 to 49 yrs Female
16229,PAVAN ACHARYA,02:11:56,00:06:16,2536of 10979,2308of 8909,40 to 44 yrs Male
16230,VIDYADHAR PARADKAR,02:21:03,00:06:42,3814of 10979,3428of 8909,55 to 59 yrs Male
